[00:00:26.234,161] <dbg> bttester_mesh: fault_get_cur: 
[00:00:27.124,938] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:28.032,592] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.032,623] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.122,772] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.122,772] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.230,010] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.230,010] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.336,730] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.336,761] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.444,488] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.444,519] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.552,276] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.552,307] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.676,025] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.676,055] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.782,745] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.782,745] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.889,007] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:28.889,038] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:28.892,242] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0xd000 payload_len 100
[00:00:28.892,272] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:29.116,180] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.116,210] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.223,114] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.223,144] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.347,686] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.347,686] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.454,101] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.454,132] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.561,859] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.561,889] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.668,579] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.668,609] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.793,945] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.793,975] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:29.901,184] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:29.901,214] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.007,965] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.007,995] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.268,157] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.268,188] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.376,464] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.376,525] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.481,933] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.481,964] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.607,299] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.607,330] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.713,470] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.713,470] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:30.929,016] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:30.929,016] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.036,224] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.036,285] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:31.160,522] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:31.160,552] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.034,942] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.034,973] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:32.134,918] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:32.134,948] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.245,635] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.245,666] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.363,677] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.363,708] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.463,562] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.463,592] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.579,467] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.579,467] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.719,421] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.719,451] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.796,966] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.796,997] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:42.896,240] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:42.896,240] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:43.013,732] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:43.013,763] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:43.114,166] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:43.114,196] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.032,226] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.032,287] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.138,854] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.138,885] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.247,192] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.247,192] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.353,881] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.353,912] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.461,639] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.461,669] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.568,878] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.568,908] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.676,116] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.676,147] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:44.799,865] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:44.799,896] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.150,756] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.150,787] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.257,995] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.258,026] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.364,837] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.364,898] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.487,701] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.487,731] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.594,757] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.594,787] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.702,362] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.702,392] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.809,051] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.809,082] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:45.916,290] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:45.916,320] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.023,529] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.023,529] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.026,916] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x8278 payload_len 100
[00:00:46.026,947] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:46.268,066] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.268,066] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.374,206] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.374,237] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.481,475] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.481,506] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.588,165] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.588,195] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.696,166] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.696,166] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.803,405] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.803,405] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:46.910,827] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:46.910,858] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:47.034,057] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:47.034,088] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:47.142,364] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:47.142,395] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.033,172] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.033,172] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.035,583] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.139,862] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.139,892] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.142,272] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.247,619] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.247,650] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.250,030] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.354,309] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.354,339] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.356,719] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.462,646] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.462,677] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.465,087] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.569,335] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.569,366] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.571,746] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.676,025] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.676,055] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.678,466] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.800,811] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.800,842] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.803,192] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:48.908,569] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:48.908,630] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:48.911,010] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.152,374] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.152,404] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.154,785] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.259,552] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.259,552] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.261,932] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.366,729] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.366,760] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.369,140] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.472,869] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.472,930] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.475,311] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.598,266] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.598,297] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.600,677] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.704,742] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.704,772] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.707,153] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.812,133] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.812,133] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.814,514] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:49.919,891] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:49.919,952] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:49.922,332] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.027,130] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.027,191] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.029,571] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.269,836] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.269,866] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.272,216] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.394,775] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.394,775] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.397,247] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.501,892] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.501,953] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.504,333] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.608,581] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.608,642] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.611,022] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.716,369] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.716,400] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.718,780] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.824,157] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.824,157] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.826,538] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:50.930,297] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:50.930,328] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:50.932,708] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:51.037,933] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:51.037,963] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:51.040,344] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:51.145,721] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:51.145,721] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:51.148,162] <wrn> bt_mesh_transport: Ignoring old SeqAuth
[00:00:52.036,529] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.036,560] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.143,920] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.143,951] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.252,227] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.252,258] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.358,398] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.358,398] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.465,667] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.465,667] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.573,425] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.573,455] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.680,114] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.680,175] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.787,353] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.787,384] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.894,866] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:52.894,897] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:52.898,162] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x8278 payload_len 100
[00:00:52.898,193] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:53.137,969] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.138,000] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.245,788] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.245,819] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.352,478] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.352,508] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.459,442] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.459,472] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.567,230] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.567,230] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.692,047] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.692,077] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.799,285] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.799,346] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:53.905,059] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:53.905,059] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.012,695] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.012,725] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.256,958] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.256,988] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.364,196] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.364,227] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.488,494] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.488,525] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.595,184] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.595,214] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.702,972] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.702,972] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.809,204] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.809,234] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:54.916,748] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x8278 payload_len 16
[00:00:54.916,778] <dbg> bttester: tester_event: service 0x04 opcode 0x86
