[00:01:37.453,857] <dbg> bttester_mesh: fault_get_cur: 
[00:00:17.336,944] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:17.336,975] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.361,389] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.361,572] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.361,755] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.361,938] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.362,304] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.453,552] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:17.453,582] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:17.457,000] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.457,611] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 3
[00:00:17.457,611] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:17.459,350] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.459,533] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.459,716] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.460,205] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.460,449] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.517,547] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.517,761] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.518,005] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.571,899] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.572,143] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.572,326] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.572,509] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.572,875] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.573,486] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.573,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.573,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,340] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.574,645] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.579,681] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.579,772] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.580,017] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.580,230] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.580,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.580,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.581,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.636,413] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.636,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.636,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.636,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.637,268] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.642,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.642,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.642,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.642,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.642,974] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.643,310] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.643,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.693,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,061] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,274] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.694,732] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.704,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.704,711] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.704,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.705,169] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.705,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.705,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.705,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.761,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.761,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.762,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.762,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.762,634] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.767,639] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.767,730] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.768,157] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.768,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.768,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.768,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.769,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.817,596] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.817,779] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.817,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.818,145] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.818,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.830,383] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.830,474] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.830,718] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.830,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.831,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.831,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.831,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.880,615] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.880,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.880,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.881,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.881,469] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.893,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.893,493] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.893,737] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.893,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.894,134] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.894,531] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.894,775] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.942,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.943,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.943,359] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.943,542] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.943,847] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.955,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.955,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.956,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.956,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.956,451] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.956,970] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.957,244] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:17.985,321] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:17.985,382] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.018,829] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.018,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.019,195] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.019,348] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.019,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.118,988] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.119,018] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.158,508] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.158,538] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.162,078] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.162,719] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 20
[00:00:18.162,750] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.167,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.167,663] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.167,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.168,365] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.168,579] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.218,505] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.218,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.218,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.266,296] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.266,296] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.270,111] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.270,111] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.271,881] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6ffa8
[00:00:18.274,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.274,810] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.275,054] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.322,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.322,814] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.323,150] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.355,560] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.355,590] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.359,375] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.359,405] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.361,022] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6ffd4
[00:00:18.367,065] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.367,279] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.367,523] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.426,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.426,300] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.426,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.462,158] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:18.462,188] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:18.466,003] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:18.466,003] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:18.467,651] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x701b8
[00:00:18.484,832] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.485,015] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.485,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,024] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,238] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.538,482] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.587,066] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.587,219] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.587,432] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.587,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.587,890] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.588,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.588,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.588,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.588,806] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.588,989] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:18.589,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.104,064] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.104,095] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.107,696] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.108,306] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.108,337] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.109,924] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fea0
[00:00:19.110,473] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.110,656] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.110,870] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.111,206] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.111,450] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.165,954] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.166,168] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.166,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.211,303] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.211,303] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.215,179] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.215,209] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.216,888] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fecc
[00:00:19.219,940] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.220,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.220,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.273,529] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.273,742] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.273,986] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.317,718] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.317,749] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.321,533] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.321,563] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.323,181] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fef8
[00:00:19.330,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.331,146] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.331,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.381,164] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.381,378] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.381,622] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.424,835] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.424,865] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.428,680] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.428,680] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.430,297] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6ff24
[00:00:19.442,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.443,084] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.443,328] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.505,584] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.505,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.506,042] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.548,126] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.548,156] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.551,971] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.551,971] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.553,588] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe48
[00:00:19.559,417] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.559,600] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.559,844] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.622,283] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.622,497] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.622,741] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.656,433] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.656,463] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.660,278] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.660,278] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.661,895] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe74
[00:00:19.682,678] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.682,861] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.683,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.739,074] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.739,349] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.739,593] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.789,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.789,825] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.790,039] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.790,191] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.790,496] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.790,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.791,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.791,229] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.791,412] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.791,595] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.791,900] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.847,900] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:19.847,930] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:19.851,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.852,050] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 8
[00:00:19.852,081] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:19.853,668] <dbg> bttester_mesh: model_bound_cb: remote addr 0x0001 key_idx 0x0000 model 0x6fe1c
[00:00:19.854,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.854,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.854,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.855,010] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.855,285] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.904,998] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.905,212] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.905,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.957,946] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.958,099] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.958,312] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.958,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.958,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.959,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.959,320] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.959,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.959,686] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.959,869] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:19.960,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.013,122] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.013,183] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.052,032] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 12
[00:00:21.052,032] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.055,175] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.055,847] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 12
[00:00:21.055,877] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.058,563] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.058,715] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.058,929] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.059,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.059,692] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.109,893] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.110,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.110,351] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.168,182] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.168,334] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.168,548] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.168,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,036] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,281] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,555] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,738] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.169,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.170,104] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.170,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.171,905] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.172,058] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.172,363] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.172,546] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.172,760] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.173,156] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.173,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.193,786] <dbg> bttester_mesh: net_recv_ev: ttl 0x07 ctl 0x01 src 0x0001 dst 0x0002 payload_len 7
[00:00:21.193,817] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.224,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.224,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.224,945] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.225,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.225,402] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.310,394] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.310,424] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.366,973] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 16
[00:00:21.367,034] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.404,876] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 15
[00:00:21.404,907] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:21.408,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.409,027] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 27
[00:00:21.409,027] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:21.412,902] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.413,085] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.413,299] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.413,818] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.414,062] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:21.465,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
