[00:00:35.533,233] <dbg> bttester_mesh: fault_get_cur: 
[00:00:22.378,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.379,211] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.417,297] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0x0002 payload_len 13
[00:00:22.417,327] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.420,318] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.420,837] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0x0002 payload_len 5
[00:00:22.420,867] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:22.422,698] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.422,882] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.423,095] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.423,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.423,675] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.427,642] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.427,795] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.428,009] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.428,192] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.428,466] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.455,322] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.455,444] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.455,688] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.455,871] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.456,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.456,481] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.456,726] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.460,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.460,754] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.460,968] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.461,151] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.461,456] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.490,417] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.490,478] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.493,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.494,049] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.494,232] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.494,445] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.494,873] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.495,117] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.551,971] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.552,154] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.552,368] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.552,551] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.553,070] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.597,656] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.597,686] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.600,952] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.601,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.601,440] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.601,654] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.602,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.602,355] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.653,961] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.654,144] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.654,357] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.654,541] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.654,815] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.721,527] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.721,557] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.724,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.725,128] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.725,280] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.725,524] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.725,891] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.726,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.782,714] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.782,897] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.783,111] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.783,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.783,569] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.828,033] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.828,094] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.831,329] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.831,665] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.831,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.832,031] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.832,489] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.832,733] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.890,594] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.890,777] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.890,991] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.891,174] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.891,448] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.934,661] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:22.934,722] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:22.938,018] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.938,323] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.938,598] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.938,812] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.939,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.939,331] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.992,431] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.992,614] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.992,828] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.993,011] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:22.993,286] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.059,570] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.059,631] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.062,896] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.063,201] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.063,354] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.063,568] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.064,086] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.064,361] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.123,260] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.123,443] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.123,657] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.123,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.124,237] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.166,229] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.166,259] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.169,860] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.170,257] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.170,410] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.170,623] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.171,112] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.171,356] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.219,818] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.220,001] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.220,214] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.220,397] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.220,672] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.273,895] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.273,925] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.277,282] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.277,648] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.277,801] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.278,045] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.278,503] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.278,747] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.330,993] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.331,176] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.331,390] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.331,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.331,878] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.379,974] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.380,035] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.383,239] <dbg> bttester_mesh: model_recv_ev: src 0x0001 dst 0xd000 payload_len 100
[00:00:23.383,270] <dbg> bttester: tester_event: service 0x04 opcode 0x8f
[00:00:23.393,920] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.394,287] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.394,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.394,653] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.395,050] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.395,294] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.451,080] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.451,263] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.451,477] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.451,660] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.451,965] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.747,985] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.748,016] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.751,434] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.751,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.751,892] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.752,136] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.752,532] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.752,807] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.806,610] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.806,793] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.807,006] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.807,189] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.807,464] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.872,741] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.872,772] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.876,037] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.876,342] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.876,495] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.876,739] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.877,105] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.877,380] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.936,798] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.936,981] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.937,194] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.937,377] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.937,652] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.980,407] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:23.980,438] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:23.983,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,008] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,161] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,405] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.984,771] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:23.985,046] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.039,123] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.039,306] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.039,520] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.039,703] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.039,978] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.087,646] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.087,646] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.090,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.091,217] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.091,400] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.091,644] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.091,979] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.092,224] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.149,353] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.149,536] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.149,749] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.149,932] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.150,207] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.211,914] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.211,944] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.215,209] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.215,515] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.215,667] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.215,911] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.216,461] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.216,735] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.270,324] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.270,507] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.270,721] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.270,904] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.271,179] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.319,152] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.319,183] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.322,601] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.322,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.323,089] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.323,303] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.323,791] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.324,035] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.373,107] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.373,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.373,504] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.373,687] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.373,962] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.533,172] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.533,203] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.536,590] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.536,956] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.537,139] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.537,384] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.537,719] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.537,963] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.587,585] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.587,768] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.587,982] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.588,165] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.588,439] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.777,343] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.777,343] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.780,609] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.780,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.781,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.781,341] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.781,677] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.781,951] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.836,517] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.836,700] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.836,914] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.837,097] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.837,371] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.901,824] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:24.901,824] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:24.905,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.905,395] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.905,578] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.905,822] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.906,127] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.906,372] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.960,510] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.960,693] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.960,906] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.961,090] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:24.961,364] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.009,033] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.009,063] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.012,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.012,725] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.012,908] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.013,153] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.013,427] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.013,671] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.072,662] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.072,845] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.073,059] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.073,242] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.073,516] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.114,837] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.114,868] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.118,133] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.118,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.118,591] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.118,835] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.119,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.119,415] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.167,877] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.168,060] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.168,273] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.168,457] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.168,731] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.240,142] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.240,173] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.243,438] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.243,743] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.243,927] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.244,140] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.244,476] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.244,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.301,330] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.301,513] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.301,727] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.301,879] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.302,185] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.329,254] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.329,284] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.332,519] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.332,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.333,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.333,251] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.333,465] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.333,709] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.381,988] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.382,171] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.382,385] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.382,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.382,843] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.454,071] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.454,101] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.457,458] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.457,824] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.458,007] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.458,221] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.458,526] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.458,770] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.507,537] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.507,720] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.507,934] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.508,087] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.508,392] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.577,819] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
[00:00:25.577,850] <dbg> bttester: tester_event: service 0x04 opcode 0x86
[00:00:25.581,115] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.581,420] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.581,573] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.581,817] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.582,366] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.582,702] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.635,437] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.635,620] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.635,833] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.635,986] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.636,291] <wrn> net_buf: Timeout discarded. No blocking in syswq
[00:00:25.669,128] <dbg> bttester_mesh: net_recv_ev: ttl 0x03 ctl 0x00 src 0x0001 dst 0xd000 payload_len 16
